time,logger,level,message,exception
2013-01-04 23:11:36.2964,Raven.Database.Indexing.WorkContext,Debug,Incremented work counter to 918 because: WORK BY IndexingExecuter,
2013-01-04 23:11:36.2964,Raven.Database.Indexing.WorkContext,Debug,"No work was found, workerWorkCounter: 918, for: IndexingExecuter, will wait for additional work",
2013-01-04 23:11:36.2964,Raven.Database.Indexing.WorkContext,Debug,"No work was found, workerWorkCounter: 918, for: ReducingExecuter, will wait for additional work",
2013-01-04 23:11:36.2964,Raven.Database.Server.HttpServer,Debug,"	DELETE RegistrationDocuments/6977
",
2013-01-04 23:11:48.1578,Raven.Storage.Esent.StorageActions.DocumentStorageActions,Debug,Document with key 'Raven/Replication/Destinations' was not found,
2013-01-04 23:11:48.1578,Raven.Database.Server.HttpServer,Debug,"Request #1,415: GET     -     0 ms - <default>  - 404 - /docs/Raven/Replication/Destinations",
2013-01-04 23:11:48.1578,Raven.Storage.Esent.StorageActions.DocumentStorageActions,Debug,Document with key 'Raven/Hilo/RegistrationDocuments' was found,
2013-01-04 23:11:48.1578,Raven.Storage.Esent.StorageActions.DocumentStorageActions,Debug,Document with key 'Raven/ServerPrefixForHilo' was not found,
2013-01-04 23:11:48.1578,Raven.Database.Server.HttpServer,Debug,"Request #1,416: GET     -     1 ms - <default>  - 200 - /queries/?&id=Raven/Hilo/RegistrationDocuments&id=Raven/ServerPrefixForHilo",
2013-01-04 23:11:48.3452,Raven.Storage.Esent.StorageActions.DocumentStorageActions,Debug,"Inserted a new document with key 'Raven/Hilo/RegistrationDocuments', update: True, ",
2013-01-04 23:11:48.3452,Raven.Database.Indexing.WorkContext,Debug,Incremented work counter to 919 because: PUT Raven/Hilo/RegistrationDocuments,
2013-01-04 23:11:48.3452,Raven.Database.DocumentDatabase,Debug,Put document Raven/Hilo/RegistrationDocuments with etag 00000000-0000-0900-0000-000000000133,
2013-01-04 23:11:48.3452,Raven.Database.Indexing.AbstractIndexingExecuter,Debug,Found a total of 1 documents that requires indexing since etag: 00000000-0000-0900-0000-000000000132,
2013-01-04 23:11:48.3452,Raven.Database.Indexing.WorkContext,Debug,"No work was found, workerWorkCounter: 919, for: ReducingExecuter, will wait for additional work",
2013-01-04 23:11:48.3452,Raven.Database.Impl.DocumentRetriever,Debug,Triggered Raven.Database.Plugins.Builtins.FilterRavenInternalDocumentsReadTrigger asked us to ignore Raven/Hilo/RegistrationDocuments,
2013-01-04 23:11:48.3452,Raven.Database.Indexing.AbstractIndexingExecuter,Debug,"After read triggers executed, 0 documents remained",
2013-01-04 23:11:48.3452,Raven.Database.Indexing.AbstractIndexingExecuter,Debug,"All documents have been filtered for Auto/RegistrationDocuments/ByEmail, no indexing will be performed, updating to 00000000-0000-0900-0000-000000000133, 1/5/2013 4:11:48 AM",
2013-01-04 23:11:48.3452,Raven.Database.Indexing.AbstractIndexingExecuter,Debug,"All documents have been filtered for Raven/DocumentsByEntityName, no indexing will be performed, updating to 00000000-0000-0900-0000-000000000133, 1/5/2013 4:11:48 AM",
2013-01-04 23:11:48.3452,Raven.Database.Server.HttpServer,Debug,"Request #1,417: PUT     -     4 ms - <default>  - 201 - /docs/Raven/Hilo/RegistrationDocuments",
2013-01-04 23:11:48.3452,Raven.Database.Indexing.WorkContext,Debug,Incremented work counter to 920 because: WORK BY IndexingExecuter,
2013-01-04 23:11:48.3452,Raven.Database.Indexing.WorkContext,Debug,"No work was found, workerWorkCounter: 920, for: IndexingExecuter, will wait for additional work",
2013-01-04 23:11:48.3452,Raven.Database.Indexing.WorkContext,Debug,"No work was found, workerWorkCounter: 920, for: ReducingExecuter, will wait for additional work",
2013-01-04 23:11:48.5453,Raven.Storage.Esent.StorageActions.DocumentStorageActions,Debug,"Inserted a new document with key 'RegistrationDocuments/7009', update: False, ",
2013-01-04 23:11:48.5453,Raven.Database.DocumentDatabase,Debug,Put document RegistrationDocuments/7009 with etag 00000000-0000-0900-0000-000000000134,
2013-01-04 23:11:48.5453,Raven.Database.Indexing.WorkContext,Debug,Incremented work counter to 921 because: PUT RegistrationDocuments/7009,
2013-01-04 23:11:48.5453,Raven.Database.DocumentDatabase,Debug,Successfully executed 1 commands in 00:00:00.0008552,
2013-01-04 23:11:48.5453,Raven.Database.Indexing.AbstractIndexingExecuter,Debug,Found a total of 1 documents that requires indexing since etag: 00000000-0000-0900-0000-000000000133,
2013-01-04 23:11:48.5453,Raven.Database.Indexing.WorkContext,Debug,"No work was found, workerWorkCounter: 921, for: ReducingExecuter, will wait for additional work",
2013-01-04 23:11:48.5453,Raven.Database.Indexing.AbstractIndexingExecuter,Debug,"After read triggers executed, 1 documents remained",
2013-01-04 23:11:48.5453,Raven.Database.Indexing.AbstractIndexingExecuter,Debug,"Going to index 1 documents in IndexName: Auto/RegistrationDocuments/ByEmail, LastIndexedEtag: 00000000-0000-0900-0000-000000000133",
2013-01-04 23:11:48.5453,Raven.Database.Indexing.AbstractIndexingExecuter,Debug,"Going to index 1 documents in IndexName: Raven/DocumentsByEntityName, LastIndexedEtag: 00000000-0000-0900-0000-000000000133",
2013-01-04 23:11:48.5453,Raven.Database.Indexing.AbstractIndexingExecuter,Debug,Indexing 1 documents for index: Auto/RegistrationDocuments/ByEmail. (RegistrationDocuments/7009),
2013-01-04 23:11:48.5453,Raven.Database.Indexing.Index.Indexing,Debug,"Indexing on RegistrationDocuments/7009 result in index Auto/RegistrationDocuments/ByEmail gave document: 	__document_id IS: registrationdocuments/7009
	Email I-: jimmy@codalicio.us
",
2013-01-04 23:11:48.5453,Raven.Database.Indexing.AbstractIndexingExecuter,Debug,Indexing 1 documents for index: Raven/DocumentsByEntityName. (RegistrationDocuments/7009),
2013-01-04 23:11:48.5453,Raven.Database.Indexing.Index.Indexing,Debug,"Indexing on RegistrationDocuments/7009 result in index Raven/DocumentsByEntityName gave document: 	__document_id IS: registrationdocuments/7009
	Tag I-: RegistrationDocuments
	LastModified I-: 20130105041148545
",
2013-01-04 23:11:48.6156,Raven.Database.Indexing.Index.Indexing,Debug,Indexed 3 documents for Auto/RegistrationDocuments/ByEmail,
2013-01-04 23:11:48.6156,Raven.Storage.Esent.StorageActions.DocumentStorageActions,Debug,Document with key 'Raven/Replication/Destinations' was not found,
2013-01-04 23:11:48.5453,Raven.Database.Server.HttpServer,Debug,"Request #1,418: POST    -     6 ms - <default>  - 200 - /bulk_docs",
2013-01-04 23:11:48.6546,Raven.Database.Indexing.Index.Indexing,Debug,Indexed 3 documents for Raven/DocumentsByEntityName,
2013-01-04 23:11:48.6156,Raven.Database.Server.HttpServer,Debug,"Request #1,419: GET     -     1 ms - <default>  - 404 - /docs/Raven/Replication/Destinations",
2013-01-04 23:11:48.6429,Raven.Database.Server.HttpServer,Debug,"	PUT RegistrationDocuments/7009
",
2013-01-04 23:11:48.6546,Raven.Database.Indexing.WorkContext,Debug,Incremented work counter to 922 because: WORK BY IndexingExecuter,
2013-01-04 23:11:48.6546,Raven.Database.Indexing.WorkContext,Debug,"No work was found, workerWorkCounter: 922, for: ReducingExecuter, will wait for additional work",
2013-01-04 23:11:48.6546,Raven.Database.Indexing.WorkContext,Debug,"No work was found, workerWorkCounter: 922, for: IndexingExecuter, will wait for additional work",
2013-01-04 23:11:48.7346,Raven.Database.Indexing.Index.Querying,Debug,Issuing query on index Auto/RegistrationDocuments/ByEmail for: Email:jimmy@codalicio.us,
2013-01-04 23:11:48.7346,Raven.Storage.Esent.StorageActions.DocumentStorageActions,Debug,Document with key 'registrationdocuments/7009' was found,
2013-01-04 23:11:48.7346,Raven.Database.Server.HttpServer,Debug,"Request #1,420: GET     -     3 ms - <default>  - 200 - /indexes/dynamic/RegistrationDocuments?query=Email%253Ajimmy%2540codalicio.us&start=0&pageSize=1&aggregation=None",
2013-01-04 23:11:48.7346,Raven.Database.Server.HttpServer,Debug,"	Query: Email:jimmy@codalicio.us
	Time: 3 ms
	Index: Auto/RegistrationDocuments/ByEmail
	Results: 1 returned out of 1 total.
",
2013-01-04 23:11:48.9162,Raven.Storage.Esent.StorageActions.DocumentStorageActions,Debug,Document with key 'Raven/Replication/Destinations' was not found,
2013-01-04 23:11:48.9162,Raven.Database.Server.HttpServer,Debug,"Request #1,421: GET     -     1 ms - <default>  - 404 - /docs/Raven/Replication/Destinations",
2013-01-04 23:11:48.9210,Raven.Database.Indexing.Index.Querying,Debug,Issuing query on index Auto/RegistrationDocuments/ByEmail for: Email:jimmy@codalicio.us,
2013-01-04 23:11:48.9210,Raven.Storage.Esent.StorageActions.DocumentStorageActions,Debug,Document with key 'registrationdocuments/7009' was found,
2013-01-04 23:11:48.9210,Raven.Database.Server.HttpServer,Debug,"Request #1,422: GET     -     2 ms - <default>  - 200 - /indexes/dynamic/RegistrationDocuments?query=Email%253Ajimmy%2540codalicio.us&start=0&pageSize=1&aggregation=None",
2013-01-04 23:11:48.9210,Raven.Database.Server.HttpServer,Debug,"	Query: Email:jimmy@codalicio.us
	Time: 2 ms
	Index: Auto/RegistrationDocuments/ByEmail
	Results: 1 returned out of 1 total.
",
2013-01-04 23:11:48.9210,Raven.Database.DocumentDatabase,Debug,Delete a document with key: RegistrationDocuments/7009 and etag ,
2013-01-04 23:11:48.9210,Raven.Storage.Esent.StorageActions.DocumentStorageActions,Debug,Document with key 'RegistrationDocuments/7009' was deleted,
2013-01-04 23:11:48.9210,Raven.Database.Indexing.WorkContext,Debug,Incremented work counter to 923 because: DEL RegistrationDocuments/7009,
2013-01-04 23:11:48.9210,Raven.Database.DocumentDatabase,Debug,Successfully executed 1 commands in 00:00:00.0013228,
2013-01-04 23:11:48.9210,Raven.Database.Indexing.WorkContext,Debug,"No work was found, workerWorkCounter: 923, for: ReducingExecuter, will wait for additional work",
2013-01-04 23:11:48.9210,Raven.Database.Indexing.AbstractIndexingExecuter,Debug,"Executing Index: Auto/RegistrationDocuments/ByEmail, Keys: RegistrationDocuments/7009",
2013-01-04 23:11:48.9210,Raven.Storage.Esent.StorageActions.DocumentStorageActions,Debug,Document with key 'RegistrationDocuments/7009' was not found,
2013-01-04 23:11:48.9210,Raven.Database.Indexing.Index.Indexing,Debug,Deleting (RegistrationDocuments/7009) from Auto/RegistrationDocuments/ByEmail,
2013-01-04 23:11:48.9210,Raven.Database.Server.HttpServer,Debug,"Request #1,423: POST    -     2 ms - <default>  - 200 - /bulk_docs",
2013-01-04 23:11:48.9396,Raven.Database.Server.HttpServer,Debug,"	DELETE RegistrationDocuments/7009
",
2013-01-04 23:11:48.9523,Raven.Database.Indexing.AbstractIndexingExecuter,Debug,"Executing Index: Raven/DocumentsByEntityName, Keys: RegistrationDocuments/7009",
2013-01-04 23:11:48.9523,Raven.Storage.Esent.StorageActions.DocumentStorageActions,Debug,Document with key 'RegistrationDocuments/7009' was not found,
2013-01-04 23:11:48.9523,Raven.Database.Indexing.Index.Indexing,Debug,Deleting (RegistrationDocuments/7009) from Raven/DocumentsByEntityName,
2013-01-04 23:11:48.9523,Raven.Database.Indexing.WorkContext,Debug,Incremented work counter to 924 because: WORK BY IndexingExecuter,
2013-01-04 23:11:48.9523,Raven.Database.Indexing.WorkContext,Debug,"No work was found, workerWorkCounter: 924, for: IndexingExecuter, will wait for additional work",
2013-01-04 23:11:48.9523,Raven.Database.Indexing.WorkContext,Debug,"No work was found, workerWorkCounter: 924, for: ReducingExecuter, will wait for additional work",
2013-01-04 23:12:01.7741,Raven.Database.Server.HttpServer,Debug,"Request #1,424: GET     -    29 ms - <default>  - 200 - /stats?noCache=1563365576",
2013-01-04 23:12:05.3697,Raven.Database.DocumentDatabase,Debug,Delete a document with key: RegistrationDocuments/6945 and etag ,
2013-01-04 23:12:05.3697,Raven.Storage.Esent.StorageActions.DocumentStorageActions,Debug,Document with key 'RegistrationDocuments/6945' was deleted,
2013-01-04 23:12:05.3697,Raven.Database.Indexing.WorkContext,Debug,Incremented work counter to 925 because: DEL RegistrationDocuments/6945,
2013-01-04 23:12:05.3697,Raven.Database.DocumentDatabase,Debug,Successfully executed 1 commands in 00:00:00.0010742,
2013-01-04 23:12:05.3697,Raven.Database.Indexing.AbstractIndexingExecuter,Debug,"Executing Index: Auto/RegistrationDocuments/ByEmail, Keys: RegistrationDocuments/6945",
2013-01-04 23:12:05.3697,Raven.Storage.Esent.StorageActions.DocumentStorageActions,Debug,Document with key 'RegistrationDocuments/6945' was not found,
2013-01-04 23:12:05.3697,Raven.Database.Indexing.Index.Indexing,Debug,Deleting (RegistrationDocuments/6945) from Auto/RegistrationDocuments/ByEmail,
2013-01-04 23:12:05.3697,Raven.Database.Indexing.WorkContext,Debug,"No work was found, workerWorkCounter: 925, for: ReducingExecuter, will wait for additional work",
2013-01-04 23:12:05.3697,Raven.Database.Server.HttpServer,Debug,"Request #1,425: POST    -     1 ms - <default>  - 200 - /bulk_docs",
2013-01-04 23:12:05.3746,Raven.Database.Server.HttpServer,Debug,"	DELETE RegistrationDocuments/6945
",
2013-01-04 23:12:05.3746,Raven.Database.Indexing.AbstractIndexingExecuter,Debug,"Executing Index: Raven/DocumentsByEntityName, Keys: RegistrationDocuments/6945",
2013-01-04 23:12:05.3746,Raven.Storage.Esent.StorageActions.DocumentStorageActions,Debug,Document with key 'RegistrationDocuments/6945' was not found,
2013-01-04 23:12:05.3746,Raven.Database.Indexing.Index.Indexing,Debug,Deleting (RegistrationDocuments/6945) from Raven/DocumentsByEntityName,
2013-01-04 23:12:05.4127,Raven.Database.Indexing.WorkContext,Debug,Incremented work counter to 926 because: WORK BY IndexingExecuter,
2013-01-04 23:12:05.4127,Raven.Database.Indexing.WorkContext,Debug,"No work was found, workerWorkCounter: 926, for: IndexingExecuter, will wait for additional work",
2013-01-04 23:12:05.4127,Raven.Database.Indexing.WorkContext,Debug,"No work was found, workerWorkCounter: 926, for: ReducingExecuter, will wait for additional work",
2013-01-04 23:12:43.1939,Raven.Storage.Esent.StorageActions.DocumentStorageActions,Debug,Document with key 'Raven/Replication/Destinations' was not found,
2013-01-04 23:12:43.1939,Raven.Database.Server.HttpServer,Debug,"Request #1,426: GET     -     0 ms - <default>  - 404 - /docs/Raven/Replication/Destinations",
2013-01-04 23:12:43.1939,Raven.Storage.Esent.StorageActions.DocumentStorageActions,Debug,Document with key 'Raven/Hilo/RegistrationDocuments' was found,
2013-01-04 23:12:43.1939,Raven.Storage.Esent.StorageActions.DocumentStorageActions,Debug,Document with key 'Raven/ServerPrefixForHilo' was not found,
2013-01-04 23:12:43.1939,Raven.Database.Server.HttpServer,Debug,"Request #1,427: GET     -     1 ms - <default>  - 200 - /queries/?&id=Raven/Hilo/RegistrationDocuments&id=Raven/ServerPrefixForHilo",
2013-01-04 23:12:43.3706,Raven.Storage.Esent.StorageActions.DocumentStorageActions,Debug,"Inserted a new document with key 'Raven/Hilo/RegistrationDocuments', update: True, ",
2013-01-04 23:12:43.3706,Raven.Database.Indexing.WorkContext,Debug,Incremented work counter to 927 because: PUT Raven/Hilo/RegistrationDocuments,
2013-01-04 23:12:43.3706,Raven.Database.DocumentDatabase,Debug,Put document Raven/Hilo/RegistrationDocuments with etag 00000000-0000-0900-0000-000000000135,
2013-01-04 23:12:43.3706,Raven.Database.Indexing.AbstractIndexingExecuter,Debug,Found a total of 1 documents that requires indexing since etag: 00000000-0000-0900-0000-000000000134,
2013-01-04 23:12:43.3706,Raven.Database.Impl.DocumentRetriever,Debug,Triggered Raven.Database.Plugins.Builtins.FilterRavenInternalDocumentsReadTrigger asked us to ignore Raven/Hilo/RegistrationDocuments,
2013-01-04 23:12:43.3706,Raven.Database.Indexing.AbstractIndexingExecuter,Debug,"After read triggers executed, 0 documents remained",
2013-01-04 23:12:43.3706,Raven.Database.Indexing.AbstractIndexingExecuter,Debug,"All documents have been filtered for Auto/RegistrationDocuments/ByEmail, no indexing will be performed, updating to 00000000-0000-0900-0000-000000000135, 1/5/2013 4:12:43 AM",
2013-01-04 23:12:43.3706,Raven.Database.Indexing.AbstractIndexingExecuter,Debug,"All documents have been filtered for Raven/DocumentsByEntityName, no indexing will be performed, updating to 00000000-0000-0900-0000-000000000135, 1/5/2013 4:12:43 AM",
2013-01-04 23:12:43.3735,Raven.Database.Indexing.WorkContext,Debug,"No work was found, workerWorkCounter: 927, for: ReducingExecuter, will wait for additional work",
2013-01-04 23:12:43.3735,Raven.Database.Indexing.WorkContext,Debug,Incremented work counter to 928 because: WORK BY IndexingExecuter,
2013-01-04 23:12:43.3735,Raven.Database.Indexing.WorkContext,Debug,"No work was found, workerWorkCounter: 928, for: IndexingExecuter, will wait for additional work",
2013-01-04 23:12:43.3735,Raven.Database.Indexing.WorkContext,Debug,"No work was found, workerWorkCounter: 928, for: ReducingExecuter, will wait for additional work",
2013-01-04 23:12:43.3706,Raven.Database.Server.HttpServer,Debug,"Request #1,428: PUT     -     3 ms - <default>  - 201 - /docs/Raven/Hilo/RegistrationDocuments",
2013-01-04 23:12:43.5502,Raven.Storage.Esent.StorageActions.DocumentStorageActions,Debug,"Inserted a new document with key 'RegistrationDocuments/7041', update: False, ",
